ID,target
00be23f52,2236820.9628351848
00be24ac5,2350425.38355873
00bfd0f70,2415580.3044597195
00c02f73e,3080626.001791273
00c08e5b3,2417385.857684665
00c8690ff,4580838.650253221
00c8df4d5,804339.780505891
00c8e30de,2406943.385034294
00ca3fb04,1230060.0534506585
00cabf621,1382918.3505065613
00cb48ae3,1336442.6065346873
00cb6b147,1985591.9976273032
00cc91a22,3655702.8762501935
00cd65e9d,1872330.1446594931
00cd7d6a8,925856.1371208902
00cdc1483,2861610.4931108616
00ce9bea5,1553935.0317033154
00cea0091,4108985.3975083
00cea68c6,2920104.148808011
00d5a5975,2715997.656322324
00d80a3a4,37712408.810835846
00d9f3864,423267.1607756253
00da4bd31,2417395.0005729585
00df4dd77,7971903.800175528
00e1a55bf,1728529.1686107707
00e332971,3094868.0351851555
00e5b6b1b,2506526.1686536474
00e85d5e3,1412709.0137257031
00e90abfa,1762388.483221654
00e9708b4,1935071.72752011
00e9c680f,19833067.372021053
00eaa4394,2726494.189773486
00eae8832,1747500.4449341523
00ebefdc0,1986877.6773611284
00ecbcb1b,1468332.9218083636
00ed49382,2319731.7393658524
00ed87564,8456325.820379145
00ef96cfd,89115.34017282694
00efe7ca3,3691019.022450519
00f36aa18,1029786.3195240373
00f3fb071,2741694.7969035893
00f43f548,1679875.5234072239
00f4d58ec,1485728.7297408865
00f56e106,4639282.244605357
00f84d8c2,1860317.3162189221
00f92953b,1034838.2263816791
00fa1d469,12865120.0438505
00ff96f49,1527154.8544445988
0100ce0d8,3622106.195970334
0102ea9e1,3125944.959600798
0104b3af3,2482297.447520329
010672441,727970.1090589552
010771ca5,4480508.350217812
0108aea9f,1096874.0635148673
010a479e1,2279034.99624409
010d0a2dd,3481528.1649865587
010e3cea2,1387908.77741568
010e5417b,2596987.2597202635
01108a561,112459.18575193132
0110cca98,1677378.9642946366
011449698,2973013.4158847965
0114795f0,1902679.42027298
011626c20,37434406.04931744
0117c8f27,2510970.9507458387
0117dcb47,1510964.2670832516
0118c34be,1929153.553568222
0119efcb9,4358391.709717207
011a58e13,3086547.7265220806
011b7902b,4527814.261658972
011ca122e,219177.3762732043
012053244,603633.2938409732
0122a258e,1187845.4358113331
0122a4305,551730.4564807208
01230d8ba,727713.7142605265
012414f4e,5454115.649064699
012452125,1648819.295830885
0124529b5,274673.8113922296
012556288,3664828.4286398008
01257c24c,3860635.0137617877
01258b972,1191670.9971421328
0125b64db,1718179.5140174115
01295ef92,3783729.3663503574
012a2752f,2458335.0270136846
012b6ba95,388589.5740440679
012b96b58,2397145.380610144
012e881b9,2130228.0770021803
012f25e94,3173159.6271142345
012fa70bb,4133128.3740689023
01304fc0a,2235514.433768215
013230913,4060022.616522931
01336ceb8,1413161.886353897
0133b85e7,1316756.5415341991
0136f8766,2610482.0290404446
0137356b9,2455526.050913797
013750184,508377.0704419136
013a3f07c,3271718.128772008
013cc1c13,2172984.9849011363
013e96334,1673747.3191725663
013fae0b1,2963803.090590746
014076343,1482075.91244071
0140ea0ba,1536644.6936592471
0143ee127,184818.53684691637
014461014,1778987.5711869814
01446634f,793451.3641193653
014729fb2,17058924.056256574
014749c88,3556016.1507907137
014787fc1,1492666.0351912614
014a6143c,2425614.3601045525
014af25cd,1860650.1494144374
014b5797e,7572761.031149809
014badcb1,719302.8269411606
014c523b1,20125265.463858277
014e55fdb,1732160.1975243837
014ea0456,2421941.9640367506
0151cc525,1694230.1827873862
015409983,4100542.8575421264
015411bfe,2452464.8217293513
01560b792,47307.67382735071
0157b07da,3556157.6741510597
01587bbbc,2145508.615823053
0158ba234,2803866.4348521167
01590d52a,14593579.203395009
015a40790,3116245.0356377973
015b07817,519849.2638501737
015fc3313,4762745.450083721
01604ee4b,8633641.492280513
016054375,2823212.909593188
01642dec0,2756358.262352811
0166ab5ea,1216000.8444778787
016b405be,1473057.0215468043
016bdc940,17526913.190876268
016c31d1a,200550.89295933984
016d290da,10027773.174181279
016decdd2,1991992.1636763457
016ee1214,10370861.37188845
016efef23,8772859.511488391
016f60448,3578829.2713244436
017029678,1911997.422633939
01704d4ca,1457870.3105993972
0172638ce,2367434.523442233
0173e6be5,73724740.72651267
0174ed320,1078625.4439856475
017623c5c,4482688.958192969
017a4044f,2792009.769727717
017a6c7f9,2680772.758762355
017ae7ac3,2587653.6870172764
017b80d83,4556696.558822509
017d9f1a4,997802.8588413855
017e22e34,3117370.400914952
017e9a902,10595641.454674305
0180f14e9,3154080.71961816
018148c57,2275007.814586749
018166b42,1273995.6940061587
0181a6d0e,1179611.148352325
018283661,1532950.6545472257
0183f9b32,1048217.6846072436
0186cbba4,1599924.1382710584
0188bc86f,2137715.9866968896
01890383f,412646.9523904309
018965366,2453686.048242327
0189c8ab0,3648954.173266397
018d514a2,2513638.694007654
018d765bb,1325687.2751761598
018dbbe73,2102667.1000610027
018de39ca,2544364.8524531787
018fd935f,19533959.58065813
018ffc9fa,2366215.1799482005
019372984,2766647.5644601444
01937e592,610011.3725482917
019381521,1307697.7508492041
01952e574,2022132.4333038356
019540ad9,36224400.77989035
01955815c,3920456.1712916046
0196be03d,1793304.3023571516
01978c738,2202052.578170774
0197f607c,3761430.127793155
01980e862,727523.4080274092
019823615,2106936.2948485725
019ab3785,3891581.281169128
019c0d544,3666875.3629445443
019c5ad1d,4631519.216256534
019cff829,4725538.894199481
019ed3e51,2680985.4824291337
019fd88df,1799923.2034718832
01a0a9e06,1219714.816895607
01a1f927c,2319278.8043957613
01a4d6c6c,714289.5903630531
01a697820,1727324.1448429923
01a72cedb,725736.821238299
01a900d08,1998291.3018338426
01a960c35,2125530.157921543
01aa854be,1121057.0811910394
01ab08b6a,1005274.96697106
01ad8126b,2750657.244342671
01af69076,6196420.387562184
01aff9a04,2425605.280951352
01b128a94,1844069.803989312
01b1e697f,3443391.82846345
01b3159e1,2944631.800291746
01b342719,2095733.6653485605
01b375dad,12024966.537377099
01b6d93e9,1914243.1702178626
01b6e8722,209493.97306124226
01b728f6c,3173123.4160286486
01b784536,2306431.497622234
01b7d0580,20062877.57661411
01b7defea,499724.58558369987
01b80bb3c,2576544.1203373577
01b8c1484,3867874.6050657807
01bbb0d76,791098.0402797312
01bc848d9,1465330.9283701866
01bd8211e,1560451.2637069554
01bdda11d,2833844.31155626
01be390b4,2139560.691446839
01be6122c,4072885.72107389
01c1d1fb0,2989555.236955919
01c33d5d2,1102014.669681623
01c34e2ff,919628.1885349604
01c362322,6798704.256474449
01c553e1a,2819492.2214117725
01c65531d,2250569.7105383645
01c6933d0,39238261.146347076
01c74c797,4788349.053189633
01c7eafe8,2601108.345970856
01c81cd35,8936809.871492615
01c898445,4423186.735508673
01c9fd3a7,1244293.6515815784
01ca7113f,1025439.1758860041
01cb0f6ea,5033018.637337107
01cc582f5,190001.77391431606
01cca8141,408600.5012794067
01cef01a2,2941017.5181217017
01d10e85d,2475815.943926164
01d193713,4027215.5379053075
01d2fecbe,957287.098562863
01d38c28f,1697271.4185349664
01d396bc2,1519651.5217804103
01d7bfe15,2964321.819883744
01d8282f2,2623419.6269054064
01d94bd22,6241818.708683116
01da2afeb,5318412.7476210175
01db02cda,3028693.077302116
01dd4ee95,828795.5648852315
01dd8785b,645112.7991655708
01dff0d9c,1672643.1590484828
01e04a9fb,943820.1182515974
01e06a9f0,1539548.529147322
01e1970fb,3596990.012793907
01e1ee7f9,2286460.5502966694
01e37465e,55924.39803135225
01e38e47e,728447.4001843098
01e6618b1,5610085.225242486
01e8de681,5516481.023205579
01e9513b2,1765928.5315691843
01ea633f5,3461449.2637278223
01eba0824,2207072.4566686694
01eca1d02,4798438.409441543
01ed1f78a,2055687.7632498955
01ee29ec7,7604591.773799969
01eed81f9,1362514.4508570586
01ef1d226,2792374.433574604
01f0030e3,1842810.0457072547
01f15fad3,1134152.0219941656
01f330ffe,2815917.1677453252
01f39eb1e,798619.9503378996
01f44549a,1768314.277602729
01f5a652b,1704778.2588595361
01f889c84,19633597.296665013
01fa9c31e,1979020.3790539366
01fd4e7e9,1830526.4871860924
01fde1134,2207973.2828282337
01ff14471,11888524.990061471
01ffa7fbe,7348849.286358079
02001f60c,1866164.4624831886
0201ea0a0,2197627.194101121
0201fe232,2435477.8533936464
020699f8e,1527865.500685162
0206a24ce,7950842.670143023
0206bfd06,6317054.658802047
020741219,2469565.4359477586
020816bdb,1491797.2840991812
0209a7570,3284799.76214757
0209bf7b8,2187837.4456124045
0209d2fd2,1834272.661017534
020b294bd,1589119.841654907
020b5b442,2283183.1081140484
020bd2d15,2144384.0724306013
020eaebb2,2775412.566337483
020ed0585,3078199.2901363075
020f67b89,4199120.842010587
02118146a,1590478.1299020946
0211c154c,3612390.674771021
0211f9abc,1878077.246100165
021257ae5,2033089.7164556058
02135d6ab,1797510.6281259554
02170db23,730053.9941937611
02180e987,1690262.7796906233
0218218c1,9204047.775214976
0218cd3d7,316959.7011917649
0219f8398,1756528.8170202698
021aee575,446063.7631597044
021bd4dca,2355093.376295454
021da9216,554445.8933943339
021ebd418,35277001.21647177
021fd795a,4998265.6143375095
02223cd36,8022474.5759749375
0223c16c1,1542184.9683326548
022678dd2,1812786.9461869376
022792b0a,3737629.986654684
022804284,1582629.7706910975
0228aa82d,2204013.8248191844
0229e75c4,2450790.4412454744
022a8c2f7,19904472.729678903
022cb2631,2814408.11277737
0230d4064,7638757.589667579
023377ebc,1839993.1407536734
02342e4f7,560531.3686063527
0235e2eab,2696215.27235202
023990ec3,2510501.864147326
023ac9a3c,1808315.6843731282
023b81381,2201080.9929479756
023fa6bf0,3221138.286532761
024078072,1802942.159960263
0241d1cc7,2719380.2875259095
0241dbd70,1706609.0623414274
02423aea3,595474.6143268074
0242e62ca,8123004.28173779
024306e5d,535060.2321770665
0244ca2e6,1096231.40976116
0245590f8,380284.1288477594
0246d6ee2,2166693.3191307946
024739c7d,1868019.0859425666
024766f47,8349445.283796128
024813220,1705457.7980812222
024890eac,1877544.1610048115
024c65d46,2084010.80157505
024c8f9db,2093742.2415119112
024cbb5b4,641760.6099966503
024d9058c,1773032.9625248122
024fe32af,1666762.9880463663
025045845,3396659.4719089493
0250eb809,523202.8954877347
025179e5e,2857393.7005699356
02537cf5e,4204761.68647889
0254223d8,5726053.208648432
0256c0b0e,8787486.138034929
025774ca3,2488877.045367581
025786cb9,3112721.21248488
0257e2b97,1376263.0074145661
025994da9,1921378.329119238
025a2f31f,1371700.5325456408
025a544da,2534158.8629380246
025a96ed9,2375940.9097227845
025abdc92,4241844.807352549
025ba7d70,2430846.8390626735
025c222b3,3582968.330459767
025c7bb5f,1298933.0063306713
025e5d770,2279079.738388082
02635ccad,2399237.8627742673
02648787c,21417803.601856433
026756d03,2453338.858628259
0267a271c,2345358.24772831
02681ecec,1672240.8083198387
02697d7c3,2783758.9188811076
0269a6f71,4851447.636586815
0269d314c,2348491.096385629
0269dba28,2575922.5820548297
026a61d88,2690375.484816456
026aeaa2c,2130145.184422387
026b02a83,2322498.214269389
026baed22,1818222.9333979003
026c4e17b,1213193.824860093
026c5991c,2393375.815219829
026cf59d9,901356.7624304572
026cfc392,297325.7787164078
0270a390f,1476098.420226362
0270be3af,2892636.012957686
0270e156b,1207816.8070325195
027124809,2752883.322539016
0272c405a,25678656.52338265
027400cb8,873619.292288076
0274ce8b8,1751380.170072489
027769b10,2380076.9289930617
0277d96d0,2121273.911711092
027a21566,15826055.326256758
027c75423,17963912.46039622
027cc80a8,2303605.5440643406
027d5aea6,3078764.626217808
02865c5ec,1288323.6146920125
0287280ba,3598021.719545174
02898064e,3171405.388810725
028988631,1724248.4550024534
028a5c0d4,2195972.8641278353
028da53a4,173366.502788305
028ee267a,2112652.364854655
0292f2fc5,3017733.47172504
02975edfa,2556040.442096182
029a9db2e,1902466.8275275608
029b14b56,2045803.4090151493
029bbe7d3,1846064.3726324057
029c1e398,1027525.3005784344
029da4b41,1237701.0009118945
02a0c1918,2250635.464255264
02a2a1bdf,2214088.373187366
02a2c00e0,1238627.0851201417
02a31514c,2924212.8744481225
02a3dc04d,2003041.3494706128
02a565b91,634004.421457146
02ac98fd5,3153386.3790612426
02adff31a,11743686.355123516
02affe93a,2771791.3910707645
02afff518,1888309.7701024641
02b000198,1009498.0996037095
02b0b4bae,4517901.206610838
02b0c3fdb,2269242.00325921
02b220cf1,2050559.324315933
02b25ade0,12134562.211513469
02b413bb1,30881173.756382167
02b4aaba1,14817978.661690356
02b67ff32,1951000.7575924504
02b71a6b2,4867088.675559861
02b79188f,21346272.350015413
02b8961fc,3998134.935030978
02b96ff6c,3871147.325025224
02bad4594,2510641.48202414
02bbd7b9d,2392359.343756047
02bcf8e90,1417051.5509228902
02bde66d2,1376371.2769051946
02bfe3c59,1469969.8098079008
02c119238,2576872.2649014927
02c16cb74,1277688.5299057947
02c475e65,2065059.7437975067
02c4d224b,2019530.1622687506
02c6d9700,1234757.753237459
02c74523d,8626506.809967518
02c7c5e05,1778407.1707540788
02c8a1f80,306253.6180034383
02c8c7175,3749997.639579972
02c91d25d,2308597.1090357797
02ce4321f,1010340.6006176996
02cfae275,2420738.278487544
02d07cb78,3818037.0715632415
02d147e50,1815006.2981961179
02d173c38,2270341.783858275
02d1a1e82,3375810.9069313947
02d2dc64c,1461780.9846541218
02d3dcc5a,2004312.9320478844
02d67ed4c,2442877.4966034032
02d682de1,2634758.8240517485
02d72b46d,1676896.7209100493
02da114c7,2151531.628234222
02da41c7e,1630344.1460360854
02dad771a,2371577.490950778
02db2bb9a,261226.70813783427
02dc20d11,1818129.7509443066
02dc3b94d,1594805.5191244762
02dd17f6f,4761862.129341751
02deaaed6,675764.0367463263
02dfd3b7c,691702.0542214173
02e0b923c,9026840.167246234
02e23559a,1953444.3565289224
02e2acbaa,1267376.9843723155
02e5349d9,1493756.9525104766
02e6bbef5,3043586.804678992
02e7849bb,1070502.5484429891
02e80faad,1175495.0726571516
02eaec8f8,2305330.3744261144
02edb9180,30143527.440942645
02ee21874,17654230.446623884
02ef3cdc7,3459596.931120618
02f18ce31,2622190.055188478
02f20fa4a,2870775.288925196
02f492e98,1842222.4399749564
02f7d06a3,2332429.7477612
02f8c9d39,2000688.290051806
02f928f97,9991212.650486236
02f97eb4f,1968016.035855229
02f9cc844,3582433.3678168263
02f9f46ac,1074779.8656030048
02fb07a76,577663.5855602084
02fb4683c,3472371.536288482
02fd708e8,3376132.631656135
03026bfdd,2012734.9852435726
0304186ba,2521891.856824738
03052941a,19386676.08980966
030553c29,372102.807186407
0306f5c13,1002148.8711754566
03078adf4,1562229.4843800268
030a2297c,591866.4313121594
030b9a986,2170120.1752819647
030bbd54c,1277773.3743143599
030d81f86,2149679.9978211313
03101eca5,4772206.554323462
0311bb483,2401488.3944235807
03121027c,2645963.3892559772
0312ea7f8,1980953.3035317534
0313323d7,2129176.1057028538
03148fa17,1659458.658632124
0314aa65d,11014929.432835825
03156f66a,1276784.6545264123
031775c5a,2596728.229342777
0317cd26f,8971641.807367818
0317dc1c8,613134.5195266772
031959763,2671650.6751282555
031961e5e,2105325.8656738997
031a6f52d,5347667.993013634
031af41a0,2536053.7520058956
031be3013,2796037.247137627
031c054a3,3448492.422173351
031e02d13,2016633.1016923469
031fe6025,2095434.303811735
03226e167,5716613.046487495
032313121,2679577.630975763
03252fdf8,2235159.5094252303
0325ef5e3,920077.4189349184
03278afaa,1429110.9579166344
0329abefe,2545459.8328084154
032b82f0c,7603641.72130413
032cb3413,1245345.5789719105
032f7abe9,1848562.804860379
032fd3cf7,2482048.6848739325
033135e05,20536288.89216188
03316e7c8,2139980.2533332105
0333c53fa,440748.8757146696
033611b09,21528345.95800075
033656403,795625.3959448356
0337427ab,7014777.931721666
0338d1fb6,2755551.135024186
033948435,34462365.95761311
033b70fcb,1803269.4191400297
033d3323b,2995383.422420111
033db5f65,740213.6621181977
0341af76c,1420560.384580711
03434b4b4,3918443.885988445
0344e4977,5528925.181909935
0346fb76b,6561232.140605537
034ad33d6,19898383.163791087
034af5dae,1233521.5920961946
034b70bda,2649346.298786817
034f2607b,2129858.255734367
034f28339,6868630.506082353
034fb173b,1745688.514551257
03504923d,11537959.21511315
035226e6e,1865830.7926682753
035585d5c,2348480.7250098935
035643e2b,917666.1217939428
0356dfccd,2573634.165206615
0356fc880,3114877.4781037997
03578cd16,1046353.3249017317
0358c22f6,1439617.3906798724
035a91cf2,7362697.234494173
035b789d2,1121518.8143044228
03610ecc7,2125326.059323675
03656e62f,3122624.6210481105
0365b7b3a,3011894.4145432366
0365f0a9f,3546540.608018971
0367cb231,2815018.088039997
03687090c,3510036.25533068
036b2dd1e,1345689.1337231772
036f3dd40,1618100.8943343856
03700787a,7380742.138760144
03705c6ef,3555960.6213263045
03722e7be,11303644.427271618
037248721,1493158.7568554492
037269293,2876188.277344214
03782136e,2437698.2719214666
03796cf0e,3293098.664242165
037dc14e7,2412260.029663544
037ec2166,16770476.84831223
037f61da3,11720820.25345531
0380c62db,5164646.329449939
03857cb43,2330543.274078877
0387bf802,2120314.945325331
038838fee,1665489.340694611
0388b0dc1,3263947.1296209325
038ad1732,2189000.95668379
038b7c09a,1959707.95819293
038c061e1,20929245.294380017
038da9843,10598224.476546187
038ded2fe,1008699.6848057427
038f623c2,2061802.5845406968
039105297,2351287.168256129
0391c19bf,5189364.6898548845
0393e0694,5174567.402336096
03949736d,15408266.421843562
03959e9a9,1799884.1354898876
03968aeb0,1060957.4039077838
039a844b4,1978821.1968090672
039e289ac,2404795.091131393
03a062fbb,2254928.952189414
03a4623d5,3040774.8607479264
03a546322,2325245.915272897
03a5c6003,711994.8643821616
03a5f4351,1806978.544966197
03a81c915,3008782.531409501
03aaf818c,1773911.6050970317
03ab8fc70,1584013.884208693
03aea7af1,2175047.571699204
03b10328e,2510482.8188054375
03b27dded,3515519.205196385
03b46ad5d,1513096.1895474133
03b4b4a3e,1601229.3395293686
03b67d81b,5818421.9456523685
03b6c19da,3861852.2688898263
03b835ca7,2342059.1289791474
03b882553,2749079.893763737
03b99b5f9,2144504.117312478
03b9a2af2,1662327.395387959
03baf448a,5741348.918701798
03bedbe9d,2430662.805307145
03bfd20b9,1544228.5489189937
03bfe3bc5,184717.66739997733
03c18ac69,1542697.093821412
03c27a2bf,898331.2356999655
03c760f76,2433735.953267434
03c8caae7,1679684.6414585547
03c9a65f8,2060818.7451887226
03cdb39c1,1302270.6335789266
03d4bd5b8,5506467.570794338
03d73e9c5,2340829.115390815
03d854501,2527672.9467362296
03d893c26,2640547.9800967867
03da7d69e,2267251.522356927
03db05222,2209131.1263581133
03dc6875e,887151.37872969
03dfb0bd7,667550.0269495125
03e09458b,2686700.3589828685
03e10ddf7,1771645.339506805
03e28b99f,1396063.4315910467
03e58b888,1926636.597561967
03e592e94,2092501.2135629407
03e755a97,3261444.2913178657
03e78798a,4033191.09840626
03e823704,3233967.834565931
03e882a88,3104439.2781141256
03e897c29,2328483.474781065
03ebad6bc,1580097.4877804434
03ebf5ecf,611399.7506442248
03ec3ab4e,427024.1521579538
03ec5eed1,19986052.574622717
03ed5c911,2240251.535766526
03ed976ab,2148406.7458327254
03ef34c90,1143953.098750057
03f203cfa,1505171.7895406466
03f3c8c46,1591536.7297503175
03f492c31,1164864.24926545
03f5b5e4a,627748.8696801125
03f6822ee,2354856.0950558204
03f6de512,5621497.443059074
03f73ef0e,11616668.344426978
03f74f010,1959056.6406859758
03f82bc6c,3882655.8698478728
03fa0306c,1597184.1935460716
03fc7fa27,1188593.0991119482
03fe6e716,1346604.6187293818
03ffe3f49,4136117.5122659206
04023973e,1485303.6083952023
04042f2d4,3258423.036232357
04045c3a4,2523460.3247519443
0404fb8e2,1523123.5826628963
0406e6e47,4027107.283970664
040951939,3716502.8019924527
0409890f8,4005423.984692338
040ca2949,804656.2416597586
040f6b98c,1523974.2234971686
040fb51e2,2051546.530572513
0411c1468,2881818.5370837385
04127fa80,2794511.9009807426
0412f421d,2475754.8098118836
041346d0f,1877840.0587775356
04137899d,29323370.425722167
0419a598f,3087496.969840912
041abacf2,1632115.2185824004
041ac253e,1478049.2431705792
041ae628c,2007453.4535059368
041b2eaa1,248384.482877622
041d211ec,2710310.2350943554
041d6aa88,1634296.238996767
041e0fa5a,1492514.4972535614
041fec996,2476130.0415869514
042091615,1880346.8749081676
0423774bc,5217443.433906203
04245c9ab,1845916.333357558
0425713aa,790777.6406055002
042576594,2427332.9613947812
04258a134,2023488.8636424767
04290d6e3,5980260.789386556
0429ef94f,4422139.141739087
042acad39,3968598.826080246
042b75b8b,2424064.3777519907
042b8215b,10992026.4714229
04305a384,2697419.304338024
04314d3a3,1503502.3781516037
04315db05,1916809.4401800614
04345543a,2658812.07977355
043593500,4310965.70697859
0436f2c86,1973154.330026391
04370ab18,2329577.123297365
0437281f5,136588.2926145001
0438dc28d,2534226.838662901
043be1af1,1459069.53394363
043c23fbe,1400681.277387903
043dce29d,2534600.8154674303
043e4b825,2593490.271122303
043f5244b,1425718.9697121736
043fd2e42,7552096.782242954
0441a98fe,2832651.532008065
044541178,2647558.5020397273
04457b1e5,1931589.3043419053
04462ec86,4114167.9614055213
044683ae6,712516.0847776326
0448aa36f,2658467.2083947393
0449d0137,4283133.383240643
044b95f86,3589144.1891315235
044b97b6c,2163358.1951659243
044c7fd20,2564914.7950536073
044c8dfd9,2089464.1933196762
044d8ee8d,790463.0910286888
044eb2751,728468.6052323057
044efc778,1896501.6126175055
045082aa1,1825423.3164280632
04518a146,1816171.6924333451
045239fe8,50062.62525772926
0453a3e09,2527637.50330189
0454417ec,14014718.528982788
0454de019,2297665.3177256105
04562691c,2333794.6825880394
0458a04a0,2790454.7661571917
045901f6a,4993354.468046918
045986d3a,3232389.1896843137
045bce540,1975444.728876256
045ce5b8c,2753675.6075039175
046021d41,1059400.0333266598
0462e36a5,2463460.4186500027
046526fe2,2677413.1092235474
04655596d,2428610.3016535384
04658f5b6,1285837.74519062
046692f4b,1341523.3490051024
046868511,977616.6605174139
046892828,590665.3948538952
046b3d7ef,7011912.738309465
046c924e3,2572124.30359943
046e2664e,1896457.999296538
046e3b5b4,21673555.612010896
046f20f0d,3304468.4352234993
047157871,1565520.3302838292
04722b965,1342340.6968856305
0478dd0a3,2756509.8327503814
0479371c3,3483826.8305823198
047ac78ea,1895627.174119946
0481e6914,632795.529718996
04822e352,3311267.3887479645
0483111ba,3542481.603897983
0483794aa,4942821.784571503
048443c83,2498850.427621674
04847c5ea,2185373.205210235
048658031,2797536.6106740073
048694692,19581039.699671358
048712c35,209020.00317644095
048b1b81c,6116659.650143961
048def5ee,1790945.5964175658
048e4e5ce,1733714.2921261492
049036175,39263713.39094997
04905d5d0,1461284.456202018
0490bce2f,1187317.5970068101
0492364a6,837846.3392596345
0493c1057,1000625.9702147462
0494cbc16,2545540.231449171
049670925,3673651.716313922
04998f537,1991800.790930914
04999528c,1084837.5139170156
049a35c33,2294885.7291764836
049a8e3e5,1437772.3063280717
049ab0d4d,737235.6294677696
049b66c17,2089467.8531743926
049e17289,511436.1514835805
049e7e088,2031279.358597428
04a049e48,649203.6482931905
04a095504,4513730.851998708
04a105753,1127881.243722053
04a231167,1451453.9437647178
04a3c6d21,1555424.9420530628
04a5a539f,2556351.138330807
04a746dc8,1645458.8186219968
04a992add,1413127.3113703518
04a9e4aeb,1539206.204780278
04aa2e15a,2006027.9981740932
04aa6b5fc,2862820.9928013827
04ab00450,730832.7074739034
04ab1de8e,16767021.656748202
04ad57b6d,4809083.034254964
04ae21348,1416381.3524434292
04af5fa34,2303598.557987037
04afeb8ac,5065214.028951736
04b0e1550,510828.08207479084
04b1ca833,1427244.2795138157
04b2cb591,1220145.7282199203
04b2d3d86,1370723.6370788799
04b432011,651118.0885323377
04b44859f,1312505.3291792509
04b56ec7a,1548406.5057715771
04b7f99d1,3151026.393838179
04b9581f6,4378624.631816672
04b98c616,823393.7723655915
